album_id,album_name,release_date,release_date_precision
4Pc6S162tQHX8qvyCcEAL2,Holy War (Deluxe Edition),2002-02-08,day
3QQdCAyu1KcRrRIqBFQicX,The Battle of the Ivory Plains (Deluxe Edition),2001-03-12,day
0RyQZ62ByBc3nAIOTJqqFE,Sanctum,2022-03-11,day
1QzfXUVRmjkK5MgDhKyK15,Angelmaker (Instrumentals),2020-10-23,day
2R7y65ngZksBeosYrAjlXU,Angelmaker,2019-05-31,day
2Eoeu1piVuMoYXk5i7xOaH,Dissentient,2015-02-25,day
5CJmy1rzqqdk1GqzZ4GCIK,Decay,2012-09-15,day
3LQTCUYLJlOynA4kWSsWro,Scary Muzak,2021-10-31,day
4KtV5xkPNeBKgcxa3veOV6,Hexahedron (Live at Henie Onstad Kunstsenter),2021-08-20,day
0VYuTYQPftcTUmq2ehYlzV,Flowers of Evil,2020-08-28,day
3YBhj9joFkRfFBzC5dtlYI,The Assassination of Julius Caesar (Five-Year Anniversary Edition),2017,year
3voe7Qsw7vruwkbX6O23pZ,Riverhead,2016-12-09,day
60YalK9oRFXskrRyMicOqN,ATGCLVLSSCAP,2016-01-22,day
0oLFi7uTxUNDKwYt9up6Gl,Terrestrials,2014-02-04,day
2Qnfp8GLuzecgtsqK4JuON,Messe I.X-Vi.X,2013-08-23,day
3sQNy0OAd4Friv3Ho17f5F,Live at the Norwegian National Opera,2013-04-15,day
3B62fPBSiU2oaVSK6p3sul,Live at Roadburn,2012-12-20,day
48H9jK90CFA4EYUL9NYfCG,Childhood's End,2012-05-28,day
0D4MzDSpfmmLnn3K1sWOHU,Wars of the Roses,2011-04-25,day
1pPjShJOh54l1hmCr7Raha,Shadows of the Sun,2007-10-01,day
6NtldjEtysLcnI3UihAWuS,Blood Inside,2005-08-26,day
4YmSdPhPgzAr17974xxRWL,Teachings in Silence,2004,year
3u6ZbSO5Zru6OKgxmtQuOi,Svidd Neger,2003-09-24,day
3LCbNqUC8vkvoiRmtWXCne,Ulver 1993-2003: 1st Decade in the Machines,2003-06-05,day
4xpowQKLM9D98j3Y54AP5V,Lyckantropen Themes,2002,year
34GSeS7UvvKclKHIXohqjP,Perdition City,2000,year
1Hod8O8aRjCE5RG6aI1GKl,Nattens Madrigal,1997-07-13,day
7cXrQFBd5R6TwtRyV7LOGq,Kveldssanger,1995,year
5OEz7YwAQyYvaSl1pmkPCI,Bergtatt,1994,year
7h8VGY5zldqti9Q4XvuDNx,METAWAR,2019-07-05,day
102O0AGjX26lHks3TlS6r7,Shutdown.ɘxe,2017-05-19,day
5MSYSiCaUq1xfW80myYNW5,Remixed,2014-10-21,day
5MJ7hN4QbRhhFcjuF7wpmL,3teeth,2014-06-03,day
2qzn2h9qi6HRQiN1Eogvt9,III (Deluxe Edition),2020-02-21,day
3G0dIL1CHtHzRMTHuRncyc,Touched By The Crimson King (Remasters 2019) [Deluxe Edition],2019-06-07,day
7J03BO9WA7tIPAnFJg30pr,Touched By The Crimson King (Remasters 2019),2019-03-29,day
3JpKqJHJsScMZmEZKxgms0,White Wedding,2020-03-13,day
19QOoMNfiAG6GSIewZo7Md,Women And Children Last (Special Edition),2010-08-25,day
2FNigIEJGsVvK6VF9yOUYp,Beyond The Valley Of The Murderdolls [Special Edition],2002-02-19,day
1VJluG3KtOUaHeEef4i6RV,Mala Hierba,2023-03-24,day
3W3XOdnErNeQ5LSGa7zfZz,Demonios,2018-09-25,day
27Z3MiSYoxYRSVcbc2SWXB,Extinction,2016-09-27,day
4TZHvlplJPA4vF8vnt9q75,Zombieland,2012-12-12,day
6eQh6Qpxcj14h8P7kr0D9G,Letters from the Dead,2016-04-15,day
5lWYyzmUrpY1jrV31iA8Yn,Graveyard of Empires,2012-04-17,day
2QRWtDg8TWJAv8x2MLJB43,Evans|Blue,2010-07-27,day
6nYvTYle958LRgiTPL1FDB,The Pursuit Begins When This Portrayal Of Life Ends,2007-01-01,day
1qG8WqzACWlSwvJNzxsMmO,The Melody And The Energetic Nature Of Volume,2006-01-01,day
66RMEs5VUuZClzOvBAb8nS,The Bastard Tracks,2021-11-26,day
3u1CmDFnGZ5WfgLe47Obc9,The Enigma Years (1987-1990),2021-08-13,day
60MeMjXy2tn6lE2Qk2a8Xd,Fall from Grace (Live),2020-07-03,day
2kpBT6praTC0SsyEYbMRKc,The Early Years,2020-06-08,day
46AMs0qxmBYUagBy5Dw1Tm,Humanicide,2019-05-31,day
37BeDhGFfISfgrWxbv0MtW,The Evil Divide,2016-05-27,day
0ymoeu9vLYTW3O5h8yCU3c,A Trashumentary & the Bay Calls for Blood (Live in San Francisco),2015-07-17,day
6FSzptJkYevusDpBWYdbNm,The Dream Calls for Blood,2013-10-11,day
7yuDvgPOmxJ4lsEMNciZ5H,Relentless Retribution,2010-09-03,day
7eLdF9vSFPfXfZNtkXxIqS,Sonic German Beatdown (Live in Germany),2009-05-15,day
46m3jcl2UE1VSm9E2c2cwf,Killing Season,2008-02-29,day
5AhluUcDtwSZY8H3Uygqqr,The Art of Dying,2004-04-26,day
1Dj4ZFmEwdSTLHxFMRWYx4,Act III,1990-01-01,day
2Hwjv0pZd0zfr2HFe5XsOl,Frolic Through The Park,1988,year
35flmem6J4bq04Kvib1ghA,The Ultra-Violence,1987,year
15DNyuPqks4ZPm21Gqa93m,Reincarnation,2022-12-09,day
2PeCYbFRm4POP8ZzVtseOk,"Hand to Hand, Solid & Bold",2019-09-13,day
3uYt7njEipYNQVWtegUOqq,"Touch These Wounds, I Came Back from Death",2019-07-05,day
2m5AH75oC0ImunV6OtQe1D,The Thin Line Between Death and Immortality,2017-01-13,day
5WMoHg1w0mzsom9ZREJAmy,We Will Never Grow Up,2014-12-22,day
5sQcr3VdsWfvmk9QPV91yy,Confessions,2016-10-14,day
5UXuCndNXzXcsdCEdLh1FC,Sonic Syndicate,2014-07-04,day
6yTFRylbuWqC5nZfkPNUJv,We Rule the Night,2010-08-27,day
56gpn4efTdnhdhspuJXl0z,Love and Other Disasters,2008-09-19,day
2Ute6ARlPgi34Hc559uAUM,Only Inhuman - Tour Edition,2007-09-21,day
4AsFr0XL38CcgokW9I1iJ7,Eden Fire,2005-08-24,day
6LpQbgHNdF0F3dNNSt08zE,"Live At Rockpalast 1981 (Live, Loreley, 1981)",2023-06-30,day
3A3kgiiaGeT47qv31V3IwW,Never Gonna Change (Live New York '91),2022-05-20,day
2zDWdB4eSqFL4I0OdAGq1A,Foolish Games (Live 1979),2021-12-17,day
09OpoaxdUZ7icsKQfEsX2r,Hot Night At The Juke Joint (The Dallas Broadcast 1984 Remastered),2020-08-04,day
6iQo4GRrC25zcZvxy193DJ,Midnight In Memphis,2019-07-26,day
0jBjNqCIhDt1PaJTCShX4e,"Authorized Bootleg - Nassau Coliseum, Uniondale, New York 1/29/85",2010-01-01,day
6x2aHcC68KyfkmkEOeMozn,Bone Against Steel,1991-01-01,day
1jCoBw99NDS3xv2KRF7ygX,Rock & Roll Strategy,1988-01-01,day
5qQAJcqeQy6UMQ4omIs7uy,Strength In Numbers,1986-01-01,day
1yMno2HTDBfP1MokekKUw8,"Live: Nassau Coliseum, Uniondale, NY 29 JAN ‘85 - (Remastered)",1985,year
4NzzB7iWdqG4MH2nMbUSVk,Tour De Force,1984-01-01,day
4vWxauP6oFowwSQeBnFwRW,Special Forces,1982-01-01,day
0McWOHhD5uSpbT4wRuTgpj,Wild-Eyed Southern Boys,1980-01-01,day
6Y5TCAPz4RNwgandUvik2A,Rockin' Into The Night,1979-01-01,day
6YIgxnRl6mrBuX585dIRG6,Special Delivery,1978-01-01,day
61evN1Ktko7GLYdCXZtnjJ,38 Special,1977-05-01,day
698muolFoSDDNAUOdY3JJi,Live In Seattle,2023-06-23,day
0rZIGEccKBNGf2oqFKzoD5,Opening Fire: 2008-2014,2018-04-27,day
3suNG9n4WGYQabXhUTkQ70,Nightmare Logic,2017-02-24,day
3jHTO3fO2WkFIfwbZBsU7c,Manifest Decimation,2013-06-11,day
0NZoOGi3OgQJn4IDS58CZ6,Dedication To Flesh,2022-08-19,day
4PB4vnNY6w59AvXpOlbY2p,The Root of All Evil,2019-10-04,day
0pIUyv3F0IXkmO3OjokT2l,Nothing Is Beautiful,2017-07-28,day
3N2Pgb0IIzdWMxbBWO6Dil,Spite (Deluxe Edition),2016-04-01,day
4urAm4xTzM6UvwvkWRU9UK,Origin,2021-11-05,day
7C07714TBt30BazLwcItnn,The Burning Cold,2018-08-31,day
5M68VCqen9jhoChwUUCJow,Grey Heavens,2016-02-26,day
1kHaDapR7NE370HH6bIJr2,Beyond,2013-02-22,day
0fJ0NGaPLRXNqhGP6E8kTl,New World Shadows,2011-02-04,day
2HrYDkMhpRxi8pOuxOCNye,The Redshift,2008-09-22,day
15q8nwrSpFBRmHYj8qoS1q,Stuck Here On Snakes Way,2007-02-04,day
7yBmrmHFKbu3wZEWKhB8di,Years in Waste,2004-11-08,day
2RrQlhap1qTbwimCBC7D9t,Spirits And August Lights / Steal The Light,2004-10-25,day
3q7PEpLPqNiYSEQ6GAbvke,We Are Going To Hell For This - Over A Decade Of Perversions,2007-10-08,day
3lMvsZfu80oenphHSm5XsS,Strange Old Brew,2007-08-06,day
3wI8JGin7Dc28FJkB9eUZT,Fuck You All,2006,year
6HgFq3QFASZuGVzR8a1kLh,Skjend Hans Lik,2004,year
3L640gN3OxWwYVipxqerWA,Defending the Throne of Evil,2003,year
7LWS7KDJD6N6ZLlXsUjGj6,Morbid Fascination Of Death,2001,year
50MDwzTscb7tQjSGLtDXFj,Black Shining Leather,1998,year
4MEOk1uY0n2vuZAOpm8uI5,Welcome Home,2019-09-27,day
1Q9y98IV57sNucWKn0mS6g,UNDEN!ABLE (Deluxe 2.0),2017-10-27,day
5H9cH0ZFEwiJQFPCXiXzxd,UNDEN!ABLE,2016-06-03,day
4JYW6TEAV42mF5emnsBdpY,Blood for Blood (Commentary),2015-03-17,day
3svczQXB77gdDAIse5qUoe,Blood For Blood,2014-06-10,day
0FpYtZ9BvsELBBTk69s3Lq,Band of Brothers,2012-07-17,day
4zHT8ovogIRgE2B7X1h9cD,Stampede,2010-01-01,day
54xjnG1ZGlOapylVd9hXPu,HELLYEAH,2007-04-10,day
11w7WtC8pJh33GF3yCJ08B,Kompass zur Sonne (Extended Edition),2021-02-26,day
3eYNsxS1jX4OFVG1RtTsF8,Kompass zur Sonne (Deluxe),2020-05-07,day
4FryVEroRASs7nixXYjgPe,Quid Pro Quo (Live),2016-12-02,day
4W4Qtj6ALSmRxLDLwG8LQw,Quid Pro Quo,2016-06-24,day
6RVE1nPvU3feDyQDiYQOFJ,Kunstraub (Deluxe Version),2013-09-27,day
0MSle2lsQUINRmFoZ4fKBE,Sterneneisen (Deluxe Version),2011-01-01,day
5d1smYhxI8OqdRAzx61pOD,Am goldenen Rhein,2009-01-01,day
0aylUIOv05J1KxKGIV45uQ,Sängerkrieg,2008-01-01,day
2017fPGn4XsV7PUvovMLh4,7,2003-01-01,day
6BdN25Iv6DgNe7zu71pTpM,In Extremo Live,2002-01-01,day
1x8vX0iEVkCK5ojJfIrMZx,Sünder ohne Zügel,2001-01-01,day
6G475PG8FLPcO2c6gtTnNN,Verehrt und angespien,1999-01-01,day
7eKaPWeHCbQairqQG1TV6P,Hameln,1998,year
4YDqsa788vL1Y2uPadHzD7,Die Goldene,1997,year
1OLdQzrQuf4BYK5zHN2Tg9,Anger Denial Acceptance,2012-06-19,day
0rMyQJKxkqIOy9p5u4iV5w,Self-Destructive Pattern,2003-07-07,day
3FHXo4LIDzgRGil9ERrjmW,The Height of Callousness [Special Edition],2000-10-02,day
7vGVfxu2y4nopmUQM4uYIe,Strictly Diesel,1998,year
2pWZs59DuDL7ZTpRjjRq65,Splid,2020-02-14,day
3xIPPeYwuaKXSQWclMtn7r,Nattesferd,2016-04-08,day
1147s32sIAabDpmBeBf2bN,Meir,2013-03-22,day
1xNs9v3JQwOHVjENkeNZPh,Kvelertak,2011-10-03,day
04P7su1woEB3L0dGeMXrOO,Revolve,2011-09-14,day
2OsUuA7nL1JZupmIrVTJTp,The Return of the Great Gildersleeves,2010-09-20,day
2jbAmXbxUWqXsgfWPNC8Jr,Live and Nude,2005-05-01,day
5n2h51zLLUeyEQR9pozdXM,Rare Cuts,2003-04-01,day
6AmhroK2Is4cmz3IboIRsq,"Cockroach, Vol.1",2001-09-01,day
6ugkDvROfA1VivlfJVK9qV,Four the Hard Way,1998-02-01,day
0wOXwgW1prJJh2AuQ4KEnE,Dawn,1995-06-05,day
7303vkWAqj5C0EYEdjUTGB,Screw It!,1991-09-01,day
3fkdfqYl5Ky1jbpEWqDe5U,Danger Danger,1989-06-27,day
7M7cKzx8rLJUw9xU81yKXu,metanoia,2022-02-04,day
2Jh58C6d4Tx2Xp8QgjjwQC,Truth Inside the Shades (Rerecorded Version),2020-10-02,day
2FKOi8BV0ajOoTRqI5mSXv,Aathma,2017-02-24,day
2gNbZFLyZkFNXU3cW1Swer,Spiritual Migration,2013-03-29,day
5qiE1pJfLFblQfOFao5wKa,Shin-ken,2009,year
6xHTOGX7SBb11jJx2dsSEB,Core (Remastered Version),2006-02-01,day
3Lcf3iLgzMKkkwOubjWGjW,Core,2006-01-01,day
3cT1VvP6NHd46yoFI2PbPR,Truth Inside the Shades,2004,year
7LgruFgKT9Vg00mymfEyf7,"Long Time, No Sea (Expanded Edition)",2021-10-29,day
6WYHLBi5CEN1hMZ1koSRPx,This Means War,2012-01-17,day
2F09JBiYHD2ZTg4Po0d13w,Attack Attack,2010-06-14,day
1lKDtyVi5QqsOGM3xjyot6,Attack Attack! (Deluxe Reissue),2010,year
3Efq6nYcmEYV2bnf7woGXO,Someday Came Suddenly,2008-11-11,day
0eZiXvvAJcvONgxZJAo3Ms,Wrong One to Fuck With,2017-06-23,day
0462FUEv1YeKJaxNBUt16X,Reign Supreme (Deluxe Version),2012-06-19,day
4ku82QtSYSXNjQPeGYxGTb,History Repeats,2011-07-19,day
69JyRrzbqXm4BrFMiIE42d,Purification Through Violence,2010-07-15,day
7pcT84mVo6uuy0m2Xkpcwx,Descend into Depravity (Deluxe Version),2009-09-15,day
1DO7NTlm4efCqfWdvnLj2D,War of Attrition,2007-03-06,day
1xvrgmRvHqBzVOzKjbyBrP,Stop At Nothing,2003-05-13,day
4qoRNFjetUkkJcRBRGEDuR,Destroy the Opposition,2000-10-03,day
4vuZe1VHuTOEI3WX9mbQ7s,Killing On Adrenaline,1998,year
3EcYEicjm2LnjAZ0IzUApF,And Thou Shalt Trust The Seer (2011 Remaster),2011-05-20,day
7GO9BqYy1GRZvDBC8XFu3N,Tales of Thiria,2008,year
1FlW28rep06Q9JFqp32eUW,Eppur si muove,2004,year
6hv5hUP2L1UHudfINeUCpw,Awaking the Gods (Live in Mexico),2001-09-21,day
1Y0ZGlpHDxxjxH1qKzd85o,Awaking the Centuries,2000-02-07,day
7eEjYAAKHuoQ5454cYvHML,And Thou Shalt Trust the Seer,1997,year
5lpfZpA3L99A92tPIunDQP,In Becoming,2021-11-28,day
4Ko3DKtVTDY8VkZITrBo5d,Jam Fuzzion Klan,2016-09-30,day
7AHflTozDmMYr4EgQ4Gi1h,Neurasia,2013-10-08,day
1vI0qERw07AeoqSRqCI1uo,"El Tiempo, un Placer para Detener",2012-11-06,day
505Y20cBd8mLpkI3ibnrXE,Buenos Días Voluntad,2009-03-12,day
3lRNONI1ZNkUZDRPOo2jN2,Inventarse el mundo,2005-09-19,day
6kIHjP5YKSZgHDN05srDpS,Ciencia,2002-09-01,day
62pTm0WoNa0A9lbrM30ldZ,Victimas del Mismo Sol,2000-10-24,day
4PIAIorvjAPcT0q0HHAK6Q,Idolos de Papel,1997-01-29,day
5qick6TSVqa8lsEfvzaHJQ,Witness (Deluxe Edition),2022-05-20,day
67CqhE5qHn9g8Eyepndxa9,Live From The Pool,2022-04-01,day
3FVRmhZVaZfLvqHupMbJ6V,Witness,2021-05-21,day
7d2thhwsgrAZLdUiYmAX6N,Applause Of A Distant Crowd,2018-10-12,day
3u0BeRFe1Ff3qEVnMvLxVk,Inmazes,2016-09-16,day
6AqYg9dUt0r0S74jLaqdGE,Jackyl 30 Coming in Hot,2022-08-12,day
6ACnT3fFhvo2IxAdT16HbU,This Life I'm Livin' (Live Milwaukee '93),2022-05-13,day
5qpMzA5nZaZGIHuQchxi9w,Jackyl 25,2017-07-28,day
0jqMqvZgq4sD3SkgTcCE0t,ROWYCO,2016-08-05,day
5FBhpTBHqu2kSYByOMMRsH,Best in Show,2012-07-31,day
45MfC4QY9eXhyDXFpqY9F0,Push Comes To Shove,1994-01-01,day
1SzvaAWHRI4NN3sRfUdOzW,Jackyl,1992-01-01,day
1kPA0cm8qVilbRXhfqYSsf,The Final Push,2018-06-01,day
5RtWph14yVOxce9FKaNt2F,Unbroken,2017-01-13,day
2sZGWfFCqiS157AniAPcBG,Ignition,2015-11-27,day
75ZatKp4uV1FnpRISA5FEM,Storm Crusaders,2015-02-26,day
5ZFx8Y0BrkELVzFZ62tXu5,Summoner's Riff,2014-08-11,day
10Qd1a9JjuKLRHcafYCgbe,Never /Surrender,2013-06-15,day
5LcvtCMF0WIBCSAAABpJh0,Not Swift Enough,2013-01-10,day
5EiCIi7XUxCrVqwJvLIOpB,Gam3r M3tal,2010-01-01,day
7dbCFOFhhndb9EqTQRmOcv,Harakiri for the Sky MMXXII,2022-12-09,day
4c32wkJFuLUKHueu8YlldK,Mære,2021-02-19,day
2swBN6MZL9myFcJPgqQR2V,Arson,2018-02-16,day
2MS5DSkHrxvFOJPRkfntjx,III:Trauma,2016-07-22,day
63QDHFL9Vt158vy6gN4Old,Aokigahara,2014-04-21,day
4IgBtkvji0wrbZkWd1JiiY,Harakiri for the Sky,2012-10-23,day
2GNKNsKKMdZJ9oPf3fvVWY,Perpetual Chaos,2021-01-22,day
48Wg0oCUOO87Yr5ZGeM8aj,Downfall of Mankind,2018-06-01,day
2rAHYne8YYgcpko7OwYg7v,Agony,2016-06-03,day
63FMeHus1um7rz3CADXMK7,Victim of Yourself,2014-03-03,day
2hwEOfmi0FroReG2knsLFV,Feel The Heat (Live Cleveland '81),2022-08-09,day
57egmomiGLEKw4H3pQgNos,"Live In America: The Official Bootleg Box Set, Vol. 3 (1981-1988)",2020-04-03,day
6Kb7Ql8vXuSGZ4GVhALhJl,Rock World (Rare & Unreleased 87-95),2020-03-27,day
5oJam16jfiuLIo7ZTWPsxU,"The Official Bootleg Boxset, Vol. 2: 1980 – 1990 (Live)",2018-01-05,day
2OzoztVvibnXqZR3Ji66uH,Army of One (Bonus Edition),2006-07-12,day
2gpTF0iVe6mfikPmJrUyf0,Through the Storm (Bonus Edition),2002-08-27,day
12uWnI0ogtHDh5sT18S6WN,Sons of Society (Bonus Edition),1999,year
25BBnaRBzj2cdjhoYs73SE,Shine On (Bonus Edition),1998,year
3Ueui8sxlGavtpF34kjXpV,Inishmore (Bonus Edition),1997-11-11,day
5yJkNKOTOy7KEyQBLYOau4,The Brethren of the Long House,1995,year
2fAuHTQFTnZ8svnSYABsfG,Nightbreaker,1993,year
4DdO871Qtsv1RoFTtrjcMA,Live In Japan,1992,year
5FOAmXcMIy0Sq5fOOd1SPR,The Privilege Of Power,1990-10-02,day
0avnzSn8nuOCuObSQBB5pE,Riot Live,1989,year
0zmiGhL8QcuAY5cbet7XbM,Thundersteel,1988-09-03,day
428IOINF3KFpMg40yof0mz,Born In America,1984,year
0DfZDxVviNCr3m3wUvQVOz,Restless Breed,1982-05-21,day
5yygmFcqz4aOo36rLXyNXO,Fire Down Under,1981,year
5FFHPpaALLbcgBEeqHTG0q,Narita,1979-10-01,day
2wGPmYF5a7fe6yasJOrY3e,Rock City,1977,year
2PxzUB5eab0F1xHQ7sDgc5,Take My Heart (Live 1987),2022-06-15,day
7H0YGnpc4PJMkLcFp0Y5cs,Origins Vol.2,2020-09-18,day
42DJFAEEfT6ik9IYJinoG6,The Atlantic Years,2019-12-06,day
61Y7fRRPWzk6nQV6wplhMd,Rock Soldiers,2019-11-01,day
04fi0L1U4sB8FTB0k0ACLJ,Spaceman,2018-10-19,day
3q4V3bgcNRjpGVVANguRz6,Anomaly,2017-10-06,day
3lBdpF9l8xSAHJ7w5wJyS9,Origins Vol.1,2016-04-15,day
1IDm6N7eZfTzVvza1e1R8j,Space Invader,2014-08-19,day
5d94KM2EVvMHiIl3MepGoL,Galactic Explorer: The Uncut Interviews,1993-07-23,day
5MJHfTGDZgv3bl2ugYw1YP,Trouble Walkin',1989,year
36hO1oBafkP3gaZFjfvcsw,Frehley's Comet,1987-05-15,day
1NbNjch8MgBHxmRwm0OFhg,Kiss: Ace Frehley,1978-01-01,day
7IGCwxXb9x7n2ILyOaE7hZ,Vredesvävd,2020-09-18,day
4q9XWUx01oviqlbIDjIvZk,Jaktens Tid,2016-01-07,day
4lrkDTqM3yLSdKJLb7y1Pu,Natten Med De Levande Finntroll (Live),2014-01-01,day
2Ss4e5kir7NQ4lsRZgCs7S,Blodsvept,2013-04-02,day
4F1ppKTMZ8KMyvhqJ9IqBe,Nifelvind,2010-07-13,day
2keYplqAfasxfj9FIdKzml,Midnattens Widunder,2008-01-01,day
0yiC1mVCL7ffNbKC58gOMF,Ur Jordens Djup,2007-01-01,day
1YqOn1eIJ4pdADQnSYQPXF,Visor Om Slutet,2006-01-01,day
6tzpUG0YMvpPRJbHrJUDp6,Nattfödd,2004-04-19,day
1sZkS8y5td5KHcIKW8Kmka,Live in Malmö,2019-04-19,day
5GVpTi1IWHZWsb6FMUhwrN,Strength in Numbers,2017-08-25,day
1Y1jKIGq8ZneuuK2UBzAOS,Exit Wounds,2014-09-02,day
0rheZIybIBYpowzorduKVi,Unseen,2011-09-16,day
7Avrhkt46LRZR7ksjqAFeP,"Road Kill (Live at Melkweg, Amsterdam 2009) [Deluxe Edition]",2010-07-13,day
3DNauqHgPi7gLn4F5gIKfw,Warning Shots,2009-08-18,day
6UgTWjC9CIU8CZsv3vkLQv,Versus,2008-09-16,day
5tapBTxtptQHT6X4XEqvD1,The Dead Eye (Deluxe Edition),2006-07-13,day
4i4PTPhqv08GiiEgQPdnZ0,rEVOLVEr (Deluxe Edition),2004-07-13,day
1t6LIxSBMkMALWRZdpOGrG,One Kill Wonder,2003,year
46ZkS3ofOZehD061vi40UN,The Haunted Made Me Do It,2000,year
2UFcT1iWGDN1KRSKRKNWmn,The Haunted,1998,year
36XsrLB1FOaXpLPQdOa7bn,To the Power of Eight,2021-06-04,day
0D1vjKV3hmJhOOLtsThP1R,Trust in Rust (Deluxe Version),2018-08-10,day
04W1XspIbEgYkB5p96x2uY,Voices of Fire,2016-03-11,day
3actcJ8J5hl0XL8DXrYooI,Dawn of the Brave,2014-02-10,day
5YEZdTKPmfOTJvhmn5OX4c,Dawn of the Brave (Deluxe Edition),2014-02-07,day
4XwLjXmcGvKPCXMZpfyIbe,Hero,2011,year
4cU8dF8z0PZGyfDQ1tek6C,Tribe of Force,2010,year
3jVhjoctcuyzkMRQ0uYIAe,A Storm to Come,2006,year
5DBBejLG3BjEylQNDbQWsT,PROXY: An A.N.I.M.O. Story,2019-09-13,day
2CgEnOonxYscZbtXErlOeJ,Waiting for Morning to Come (Deluxe),2018-09-07,day
69At5o7HJg03ErOxgQUWvt,Waiting for Morning to Come,2017-09-08,day
22nLbeyXtPU11wKlREifdx,Being as an Ocean,2015-07-03,day
4HEcDOeibvu7OAE8xMDYFd,How We Both Wondrously Perish,2014-05-06,day
3btg4B15WTbRjIQ1DZbpTH,Dear G-D...,2012-10-23,day
5Jv7G4BaZdtNvTY4FOpM2l,Veleno (Deluxe Version),2019-05-24,day
2tU7leRN8Px6RGlbTBvDjt,King,2016-02-05,day
43qPLzg7k6Z18PURnp4WOq,Labyrinth,2013-08-16,day
6X7cjb463ozDJIVeWnS4Lq,Agony,2011-08-19,day
5vNbx0a1ZXBwuCG7GJadPj,Oracles,2009-01-01,day
2UK1Dy06z0FuPpbiIkZOWo,Can't Pretend (Live Toronto '92),2022-05-16,day
67xFSDq9QyP9dDhODWjgJu,Change the World,2020-03-06,day
7wT1IG1tUouicQqZmbdZYJ,The Ultimate Collection,2019-03-22,day
5WzLCIhVyLL34cLSoE3hux,United,2017-05-12,day
60b9s99DaHwcMiR0APp1Qx,Live at the Phoenix,2015-12-04,day
18JhCNWQB06nqI5i0POUio,Thirteen,2014-12-05,day
3N9na1mHvfycGN75fuGMb6,Mood Swings II (Rerecorded Version),2013-09-27,day
610OXkwRbPiJMMgvoKF9kr,Human Nature,2006-01-01,day
4qaQtD5dpdQYbgVMR2hGDw,Mood Swings,1993-07-02,day
2dJCA94x49HdrvyYsBxx5c,Harem Scarem,1991-08-20,day
5oImgyFgLAwsfkWKu5EWE5,Vespertine,2020-06-09,day
59Ib2RSZqpuQtVO1leYsEy,New Others Part Two,2018-10-16,day
3HE2YETFqn8NJ3Sv3pnCmm,New Others Part One,2018-09-28,day
2TO918M2yCcBrSAsFsX4E5,S / T (10th Anniversary Edition),2018-06-12,day
14GvqqeSbyqBbON558tyzH,Young Mountain (10th Anniversary Edition),2016-11-04,day
7i1Q1gcCd5o8CBV1Uivhuu,Another Language,2014-09-16,day
3iije0Y7pGUG6K4Gf1f1Pc,"Live in Reykjavik, Iceland",2013-10-29,day
14HIMgxYMKuCf9XQwCWHUx,Tunnel Blanket,2011-05-10,day
72vAmnfrNfzORX6gG7p8Jf,S/T,2007-01-08,day
4In2V4QylBdWT8HJ0dLDw5,Young Mountain,2006-06-06,day
1Q1aoZbr20x13UgSC5QRst,Wizard Bloody Wizard,2017-11-17,day
6EnmgFX57UeQ1OoT4e2VCh,Time To Die,2014-01-01,day
7w7fmy8gRYMrXICyG2c8ai,Black Masses,2010-11-01,day
58sqqnhsiCuuDwHTjLFB6z,Witchcult Today,2007-11-12,day
7HXzlVk19SMKoTIl9QUHpQ,We Live(Remaster),2004,year
5zUD0skxZ0SdX2GnJmRpp4,Let Us Prey (Remaster),2002,year
2ntG8GB5e2RuOYkSmBo1ij,Dopethrone (Remaster),2000,year
3Pru4Gre7wDLtshs539Leu,Come My Fanatics(Remaster),1996,year
3PY061SfevmtSM4ilpw4V3,Electric Wizard(Re-Master),1994,year
5JzoOb54wTUl9KvEvXYDNc,Beautiful Distortion,2022-04-29,day
6GqdyOJfGLWGR7VbYPuc3w,A Sound Relief,2018-08-29,day
0o6tqq5Op17oZOFwHZA4el,Home,2018-03-19,day
67ColmWSMAEs4EvimbFNik,Blueprints,2017-02-03,day
0HAMFc4dLTjjk4N85DKBxY,TG25: Live at Doornroosje,2015-11-27,day
5me1fYQbm6b3xxgFBFXaGy,Afterwords,2013-10-05,day
3lDOcJSqTbqYb0Q9kn3GqH,Disclosure,2012-09-12,day
5HqRSIwU9YRmYn40nLYluL,The West Pole,2009-04-15,day
6kI9tVGj88Bjm3NOGNvphO,A Noise Severe,2007-10-31,day
08A82v7ZeYyNzrH96NGfzU,Nighttime Birds (Re-issue 2007 incl. Bonus tracks),2007-07-13,day
48QRoQubU0yMJYE79ZuUxx,Accessories (Rarities & B-Sides),2005-07-13,day
5Oexc1Cjj087aWcPSTrHOq,Sleepy Buildings (A Semi-Acoustic Evening) [Live],2004-07-13,day
3syPhP5MaecyRbU08xVMbE,Souvenirs,2003-02-01,day
5wweQWT6JLdeOAthGWlsfX,Superheat (Live),2000-07-13,day
3G5iCTzNK5vziwaYcx7jQV,How to Measure a Planet? (Deluxe Edition),1999-07-13,day
0K2KgF0f6iq35vApuNfxXS,Nighttime Birds,1997-07-13,day
1cj2JuqUGbFVOja7XOVV4O,Mandylion,1995,year
6vpBZmdklVWWW5tmNzNgk9,Almost a Dance,1993-11-16,day
4AJytdlTjRpeP4ShUZysDZ,Always...,1992-06-01,day
